Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
05:45:00.000+05:30,06:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,5,17.11718712747097,158.97473318786615,,,0.3520819716814817,0.43867603543120975,0.34112385191655553,242,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,1,29.75686359847461,43.10285260622665,,,0.5281179587063403,0.5281179587063403,0.5281179587063403,80,,,,,,93525
08:00:00.000+05:30,08:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,17.11718712747097,,,,,,,11,,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,13,52.879051857933,944.5166534429682,10.0,10,1.3208345361925276,1.6137851246209032,0.3411238882548568,1235,,,,,605190,
09:30:00.000+05:30,09:45:00.000+05:30,11,57.34401677209459,864.5094565843323,8.0,8,1.3809234691629564,1.5550523766449704,0.6143792638539411,1144,,,,,680749,
09:45:00.000+05:30,10:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,17.11718712747097,,,,,,,11,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,2,17.11718712747097,55.26206936343436,,,0.3411238612408345,0.3411238612408345,0.3411238612408345,81,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,4,17.11718712747097,204.81261923263423,1.0,1,0.7641842592816883,1.6751649205800216,0.30701149646352416,292,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,3,17.11718712747097,115.53309027195814,,,0.555036710590919,0.8754401592999077,0.26450090904679774,169,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,17.11718712747097,37.52362734554185,,,0.3411238690817058,0.3411238690817058,0.3411238690817058,110,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,17.11718712747097,1.6821144322683506,,,,,,2,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,1,17.11718712747097,52.897707161247055,,,0.3240676923591905,0.3411238882548568,0.30701149646352416,78,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,1,23.595031011387917,65.04059967604286,,,0.3411238612408345,0.3411238612408345,0.3411238612408345,105,,,,,109623,
13:00:00.000+05:30,13:15:00.000+05:30,5,38.497938121773984,248.96907856642318,,,0.4812738361800995,1.2834156029109478,0.30418637529559484,334,,,,,,158203
13:15:00.000+05:30,13:30:00.000+05:30,12,45.285572810532635,569.1331400723883,2.0,2,0.9362611167103206,1.5152303400628562,0.46790329449603585,821,,,,,476686,
13:30:00.000+05:30,13:45:00.000+05:30,,17.117187127470967,,,,,,,,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,2,17.117187127470967,78.4584935406784,,,0.47470966989183233,0.8867920280135405,0.3411238757670806,115,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,5,17.117187127470967,199.8928448290583,1.0,1,0.8734034233923553,1.3665532884413625,0.3411238651531867,280,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,6,41.32615855264312,300.34515256264257,,,0.9019433278745642,1.7861512606002259,0.3411238690817058,401,,,,,236030,75928
14:30:00.000+05:30,14:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,17.117187127470974,,,,,,,5,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,5,22.267233450003772,180.47404022271408,,,0.8922078668852648,1.392315888007248,0.3411238640008212,261,,,,,87153,
15:15:00.000+05:30,15:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,17.11718712747097,,,,,,,5,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,12,42.89682033172171,618.1638769771984,4.0,4,1.1114280875843274,1.4178044364807654,0.3411238721798063,842,,,,,436262,
17:15:00.000+05:30,17:30:00.000+05:30,12,34.4371120930049,446.4153398676774,,,0.6260372538832913,1.2557943716327045,0.34112387576708053,644,,,,,293101,
17:30:00.000+05:30,17:45:00.000+05:30,2,25.293571870507886,103.41201733052552,,,0.9135859785266154,1.1777562350657549,0.6494157219874759,147,,,,,138367,
17:45:00.000+05:30,18:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,14,17.11718712747097,386.58932208476665,,,0.6776617508288969,1.477810589089881,0.3411238631275441,560,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,6,51.92694789285963,442.3222421856031,4.0,3,1.7568046316648347,2.3790917489617116,0.5330108251567133,512,,,,,55561,233275
19:00:00.000+05:30,19:15:00.000+05:30,6,17.11718712747097,229.07728304024351,,,0.6263268665425793,1.2948453106109648,0.30145378789610305,337,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,8,42.94624748721493,565.2608699705088,5.0,5,1.2795149719835526,1.4001962864063313,1.1105508871864527,757,,,,,437099,
20:30:00.000+05:30,20:45:00.000+05:30,8,45.27630470318904,603.133947947726,6.0,6,0.8471804757542712,1.3826690067727978,0.3411238793254253,822,,,,,476530,
20:45:00.000+05:30,21:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,17.11718712747097,,,,,,,19,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,17.11718712747097,21.831928637406165,,,0.3411238631275441,0.3411238631275441,0.3411238631275441,32,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,22.396733802672045,17.73844201789251,,,0.3359335107487405,0.3359335107487405,0.3359335107487405,38,,,,83533,,
23:30:00.000+05:30,23:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
