Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms),Calisthenics duration (ms)
10:15:00.000+05:30,10:30:00.000+05:30,1,19.326105714124314,40.25261842521762,,,0.34112385831711983,0.34112385831711983,0.34112385831711983,59,,,,37381,,
10:30:00.000+05:30,10:45:00.000+05:30,,17.11718712747097,,,,,,,14,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,17.11718712747097,19.042459239329364,,,0.34112387736575717,0.34112387736575717,0.34112387736575717,28,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,12,45.93017510258156,816.120676530885,8.0,8,1.0248269818898836,1.535501491546977,0.34112385831711983,1071,,,,487596,,
11:15:00.000+05:30,11:30:00.000+05:30,6,38.71180375696574,498.068317507832,4.0,4,1.1470250615930535,1.7307698247453165,0.28426990413289277,641,,,,364716,,
11:30:00.000+05:30,11:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:15:00.000+05:30,12:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:30:00.000+05:30,12:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
13:00:00.000+05:30,13:15:00.000+05:30,11,43.0071163512324,754.0730347510951,7.0,7,1.2288468936216463,1.4520463105012935,0.47567727508173885,1015,,,,438130,,
13:15:00.000+05:30,13:30:00.000+05:30,4,25.505957257797398,213.27511981401534,1.0,1,0.8729265646410228,1.3827808602559024,0.34112387426628216,291,,,,141961,,
13:30:00.000+05:30,13:45:00.000+05:30,1,17.117187127470967,39.570370655298674,,,0.34112389098207246,0.34112389098207246,0.34112389098207246,58,,,,,,
13:45:00.000+05:30,14:00:00.000+05:30,1,17.117187127470967,38.88812288537973,,,0.29564069780313096,0.34112387996931626,0.2501575156369456,57,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,17.117187127470967,22.514176407325106,,,0.3522985557337892,0.3522985557337892,0.3522985557337892,61,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,17.117187127470967,16.373946478054624,,,0.27289910796757705,0.27289910796757705,0.27289910796757705,35,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,17.117187127470967,,,,,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,17.117187127470967,,,,,,,,,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,17.117187127470967,,,,,,,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,17.117187127470967,19.102937557730392,,,0.3183822926288399,0.3183822926288399,0.3183822926288399,28,,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,11,50.54908467868833,555.4873288654799,2.0,2,0.9499120305659117,1.4206803429737922,0.2956407002982085,788,,,,565760,,
15:45:00.000+05:30,16:00:00.000+05:30,14,36.71853001750321,932.7758793988954,9.0,9,1.0764627296350289,1.367079121397229,0.25697948338921106,1267,,,,331709,,
16:00:00.000+05:30,16:15:00.000+05:30,14,18.192443081914334,642.1164904606469,3.0,3,0.8614895842980612,1.4027043484667947,0.3411238672408055,923,,,,18196,,
16:15:00.000+05:30,16:30:00.000+05:30,15,74.79799631492385,1270.6040914448738,13.0,13,1.4335245313273215,1.6417649203157587,0.8793813520979548,1638,,,,806546,74144,
16:30:00.000+05:30,16:45:00.000+05:30,7,28.082596761571914,560.0939583751256,4.0,4,0.8195115359392546,1.8374177962295244,0.2501575156369456,725,,,,185565,,
16:45:00.000+05:30,17:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,9,50.291916693182934,713.5286095966982,8.0,8,1.3084026688077253,1.4559612649009497,0.34611288456885037,941,,,,561408,,
18:15:00.000+05:30,18:30:00.000+05:30,10,43.5580801282926,587.0524723062587,4.0,4,1.085159201246641,1.4770165630647467,0.34112385831711983,796,,,,447452,,
18:30:00.000+05:30,18:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,17.117187127470974,0.6822477699189426,,,,,,11,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,17.117187127470974,22.514176407325106,,,0.3411238690817058,0.3411238690817058,0.3411238690817058,33,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,17.117187127470974,,,,,,,18,,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,17.117187127470974,,,,,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,17.117187127470974,32.74789295610925,,,0.34112385585023564,0.34112385585023564,0.34112385585023564,48,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,1,23.65341392151909,39.570370655298674,,,0.34112389098207246,0.34112389098207246,0.34112389098207246,58,,,,110611,,
21:30:00.000+05:30,21:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,17.11718712747097,7.16872679405265,,,,,,11,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,1,17.11718712747097,33.766139401083905,,,0.3411238733157764,0.3411238733157764,0.3411238733157764,70,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,17.11718712747097,,,,,,,,,,,,,
